file_name,main_class,resolution,class_label,width,height,aspect_ratio,file_size_kb,mean_intensity,std_intensity,skewness,kurtosis,entropy,edge_density
s8_22.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2480,3508,0.707,25495.07,253.094,16.101,-10.344,109.786,0.61,0.006
s8_23.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2480,3508,0.707,25495.07,250.903,22.158,-6.886,48.786,1.024,0.013
s8_24.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2480,3508,0.707,25495.07,251.715,20.789,-7.477,56.838,0.76,0.013
s9_1.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,1240,1754,0.707,6374.08,247.539,31.757,-4.782,22.032,1.24,0.03
s9_10.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,1240,1754,0.707,6374.08,246.997,32.062,-4.182,16.256,1.01,0.027
s9_15.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,1240,1754,0.707,6374.08,249.228,27.332,-5.57,31.295,0.959,0.039
s9_17.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,1240,1754,0.707,6374.08,250.36,22.964,-5.995,37.485,0.937,0.037
s9_23.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,1240,1754,0.707,6374.08,251.255,20.164,-6.944,50.804,0.879,0.023
s9_24.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,1240,1754,0.707,6374.08,252.036,18.56,-7.5,58.752,0.635,0.024
s9_26.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,1240,1754,0.707,6374.08,250.87,23.393,-6.634,44.584,0.873,0.021
s9_8.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,1240,1754,0.707,6374.08,250.817,23.128,-6.652,45.168,0.973,0.024
s9_15.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2480,3508,0.707,25495.07,248.785,29.438,-5.478,29.556,1.109,0.022
s9_17.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2480,3508,0.707,25495.07,249.876,25.573,-5.926,35.296,1.088,0.022
s9_18.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2480,3508,0.707,25495.07,252.744,16.99,-9.79,98.09,0.83,0.006
s9_19.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2480,3508,0.707,25495.07,249.952,26.495,-6.195,37.955,1.154,0.014
s9_20.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2480,3508,0.707,25495.07,246.368,32.736,-4.582,20.345,1.773,0.025
s9_21.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2480,3508,0.707,25495.07,252.593,17.802,-9.091,84.678,0.727,0.009
s9_22.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2480,3508,0.707,25495.07,252.95,16.068,-10.279,108.678,0.773,0.006
s9_23.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2480,3508,0.707,25495.07,250.76,22.1,-6.856,48.449,1.179,0.013
s9_24.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2480,3508,0.707,25495.07,251.657,20.752,-7.467,56.719,0.84,0.013
s9_25.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2480,3508,0.707,25495.07,248.543,31.051,-5.354,27.634,1.144,0.015
s9_28.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2480,3508,0.707,25495.07,251.775,21.07,-8.017,64.755,0.924,0.008
s10_27.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,1239,1754,0.706,6368.94,245.373,35.124,-4.066,15.634,1.453,0.043
s10_30.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,1239,1754,0.706,6368.94,248.728,24.501,-4.508,19.342,1.52,0.024
s10_32.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,1239,1754,0.706,6368.94,250.738,19.591,-6.707,48.488,1.507,0.037
s10_33.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,1239,1754,0.706,6368.94,244.855,34.217,-3.875,14.397,1.644,0.061
s10_34.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,1239,1754,0.706,6368.94,251.224,19.352,-7.046,52.489,1.33,0.028
s10_100.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2478,3508,0.706,25474.52,250.306,24.089,-6.628,44.011,1.487,0.011
s10_23.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2478,3508,0.706,25474.52,250.451,21.804,-6.799,47.365,1.578,0.013
s10_73.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2478,3508,0.706,25474.52,246.031,33.727,-4.458,18.984,1.825,0.024
s10_90.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2478,3508,0.706,25474.52,249.14,25.57,-5.742,33.408,1.672,0.025
s10_91.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2478,3508,0.706,25474.52,249.095,28.088,-5.73,32.168,1.498,0.014
s10_92.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2478,3508,0.706,25474.52,249.935,25.274,-6.357,40.273,1.514,0.013
s10_94.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2478,3508,0.706,25474.52,249.698,25.336,-6.482,41.793,1.724,0.012
s10_95.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2478,3508,0.706,25474.52,251.084,22.162,-7.146,51.538,1.235,0.013
s10_96.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2478,3508,0.706,25474.52,249.323,27.079,-5.902,34.576,1.53,0.009
s10_98.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2478,3508,0.706,25474.52,244.283,35.907,-3.869,14.042,1.923,0.044
s10_99.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2478,3508,0.706,25474.52,249.366,25.45,-6.383,41.371,1.787,0.012
s11_43.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,1240,1743,0.711,6334.1,240.379,20.537,-6.257,41.038,2.839,0.027
s11_46.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,1240,1727,0.718,6275.96,240.3,25.611,-5.166,26.895,2.912,0.038
s11_48.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,1240,1727,0.718,6275.96,240.893,17.315,-6.12,43.864,3.002,0.039
s11_99.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,1240,1727,0.718,6275.96,241.638,24.351,-6.146,38.581,2.804,0.022
s11_39.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2481,3487,0.711,25352.67,238.908,20.179,-6.283,41.893,3.057,0.017
s11_69.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2481,3487,0.711,25352.67,236.909,21.848,-6.367,42.121,3.071,0.014
s11_71.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2481,3471,0.715,25236.34,235.635,19.575,-6.592,46.341,3.097,0.015
s11_74.tif,official,Official-20250910T085215Z-1-006,official_Official-20250910T085215Z-1-006,2481,3487,0.711,25352.67,237.998,19.779,-6.585,46.751,3.084,0.014
s1_1.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1240,1752,0.708,6366.8,247.958,32.056,-4.814,22.196,0.753,0.03
s1_17.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,253.113,16.757,-10.134,104.383,0.466,0.006
s1_29.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,253.058,14.462,-9.836,104.424,0.675,0.006
s1_48.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,251.352,18.418,-7.492,61.858,1.247,0.022
s1_49.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,252.172,20.717,-8.207,67.879,0.552,0.009
s1_50.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,250.471,25.385,-6.438,41.982,0.837,0.011
s2_93.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,250.131,27.353,-6.207,37.916,0.846,0.015
s2_94.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,250.607,26.489,-6.628,43.271,0.784,0.011
s2_95.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,251.533,23.097,-7.331,53.706,0.571,0.012
s3_95.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,251.424,22.691,-7.257,52.715,0.798,0.012
s3_97.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,250.01,25.945,-6.112,37.593,0.973,0.014
s3_98.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,244.804,37.144,-3.937,14.388,1.361,0.044
s3_99.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,250.11,25.748,-6.494,42.112,1.246,0.011
s4_73.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,247.003,33.736,-4.591,20.195,0.941,0.023
s4_74.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,251.817,19.773,-7.453,58.287,0.548,0.014
s5_72.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1240,1754,0.707,6374.08,249.364,27.563,-5.409,29.212,0.615,0.035
s5_73.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1240,1754,0.707,6374.08,247.416,31.619,-4.635,20.997,0.913,0.039
s5_77.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1240,1754,0.707,6374.08,248.693,24.221,-5.325,30.391,1.104,0.033
s5_79.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1240,1754,0.707,6374.08,250.896,22.267,-6.394,42.478,0.678,0.033
s5_94.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1240,1754,0.707,6374.08,251.918,20.062,-7.417,56.759,0.445,0.021
s6_19.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1236,1754,0.705,6353.53,249.659,23.771,-5.997,36.871,1.633,0.026
s6_22.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1236,1754,0.705,6353.53,252.114,14.959,-9.443,96.356,1.549,0.012
s6_24.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1236,1754,0.705,6353.53,251.022,18.46,-6.763,48.434,1.492,0.026
s6_58.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1236,1754,0.705,6353.53,250.266,19.933,-6.197,40.642,1.697,0.027
s6_63.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1236,1754,0.705,6353.53,244.854,29.621,-4.509,20.253,2.657,0.033
s6_65.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1236,1754,0.705,6353.53,245.494,33.955,-4.047,15.324,1.658,0.038
s6_37.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,248.334,26.289,-5.781,33.604,2.068,0.015
s6_55.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,243.893,27.485,-3.562,14.231,2.596,0.018
s6_56.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,241.302,33.741,-3.679,14.241,2.797,0.025
s6_57.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,248.207,26.344,-5.453,29.824,1.947,0.016
s6_59.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,243.976,34.728,-3.969,14.928,2.33,0.022
s7_1.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1236,1754,0.705,6353.53,246.458,31.804,-4.603,20.598,1.856,0.032
s7_15.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1236,1754,0.705,6353.53,248.212,26.55,-5.172,27.33,1.714,0.041
s7_17.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1236,1754,0.705,6353.53,249.299,22.418,-5.656,34.022,1.801,0.039
s7_18.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1236,1754,0.705,6353.53,252.037,15.692,-8.988,86.613,1.471,0.012
s7_24.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1236,1754,0.705,6353.53,251.197,18.374,-6.812,48.941,1.374,0.026
s7_6.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1236,1754,0.705,6353.53,252.232,15.162,-8.799,83.84,1.283,0.014
s7_8.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1236,1754,0.705,6353.53,249.718,22.79,-6.188,39.725,1.745,0.026
s8_19.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1240,1754,0.707,6374.08,250.483,24.728,-6.301,40.087,0.827,0.025
s8_20.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1240,1754,0.707,6374.08,247.141,30.876,-4.651,21.45,1.466,0.045
s8_41.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1240,1754,0.707,6374.08,244.842,38.611,-4.071,15.655,0.964,0.05
s8_43.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1240,1754,0.707,6374.08,251.39,20.939,-6.85,48.832,0.671,0.026
s8_48.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1240,1754,0.707,6374.08,251.267,16.751,-7.098,59.408,1.119,0.04
s8_51.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1240,1754,0.707,6374.08,250.215,23.82,-5.795,34.633,0.783,0.032
s8_9.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1240,1754,0.707,6374.08,248.524,29.323,-5.062,25.456,0.842,0.039
s8_10.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,246.673,33.777,-4.224,16.572,1.066,0.015
s8_11.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,247.709,32.066,-4.849,22.745,1.029,0.027
s8_12.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,251.203,21.323,-7.704,60.835,1.153,0.009
s8_19.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,250.091,26.516,-6.212,38.126,1.013,0.014
s8_9.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,247.94,31.667,-4.955,23.749,1.09,0.022
s9_3.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1240,1754,0.707,6374.08,249.453,26.857,-5.54,30.936,0.872,0.035
s9_10.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,246.584,33.827,-4.221,16.543,1.151,0.015
s9_11.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,247.635,32.043,-4.838,22.646,1.11,0.027
s9_13.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,249.171,28.081,-5.667,31.71,1.254,0.019
s9_14.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,249.063,29.097,-5.546,30.13,1.056,0.019
s9_16.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2480,3508,0.707,25495.07,248.376,27.642,-4.999,25.199,1.284,0.025
s10_17.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1239,1754,0.706,6368.94,250.25,21.728,-6.048,38.372,1.413,0.037
s10_21.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1239,1754,0.706,6368.94,252.805,15.508,-9.324,91.707,0.853,0.014
s10_23.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1239,1754,0.706,6368.94,250.848,20.055,-6.856,49.359,1.418,0.023
s10_86.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2478,3508,0.706,25474.52,249.11,26.804,-5.538,29.878,1.58,0.013
s10_88.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2478,3508,0.706,25474.52,248.707,25.976,-5.373,29.156,1.793,0.015
s10_89.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2478,3508,0.706,25474.52,247.378,30.801,-4.719,21.704,1.516,0.028
s11_19.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1240,1743,0.711,6334.1,240.523,23.696,-6.007,36.525,2.816,0.025
s11_22.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1240,1743,0.711,6334.1,241.554,14.484,-9.607,99.945,2.691,0.011
s11_38.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1240,1743,0.711,6334.1,239.702,20.481,-6.438,43.404,2.825,0.022
s11_59.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1240,1743,0.711,6334.1,237.309,31.477,-4.163,16.705,3.02,0.037
s11_91.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1240,1743,0.711,6334.1,238.511,26.556,-5.563,30.717,2.84,0.025
s11_92.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,1240,1743,0.711,6334.1,239.61,23.814,-6.132,38.135,2.834,0.023
s11_100.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,239.073,21.712,-6.167,39.178,3.021,0.011
s11_30.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,236.157,23.053,-4.277,18.258,3.23,0.015
s11_31.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,231.279,33.781,-3.472,11.162,3.468,0.041
s11_32.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,238.346,21.416,-5.945,36.853,3.078,0.02
s11_34.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3471,0.715,25236.34,237.778,20.109,-6.321,42.025,3.076,0.016
s11_38.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,239.06,20.52,-6.371,42.443,3.025,0.013
s11_41.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,232.373,35.872,-3.787,13.109,3.259,0.028
s11_42.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,235.213,31.82,-4.155,16.134,3.158,0.013
s11_43.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,239.212,20.87,-6.227,40.47,3.053,0.016
s11_45.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,238.358,23.107,-5.748,33.69,3.068,0.018
s11_46.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3471,0.715,25236.34,235.803,25.911,-5.029,25.381,3.182,0.023
s11_47.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,236.795,21.995,-4.99,27.186,3.279,0.034
s11_50.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,236.681,23.03,-5.66,33.494,3.135,0.012
s11_51.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3471,0.715,25236.34,236.303,23.927,-5.326,29.028,3.142,0.019
s11_52.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,225.468,33.719,-1.808,2.059,3.628,0.007
s11_53.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3471,0.715,25236.34,236.818,24.42,-5.152,27.336,3.136,0.013
s11_54.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,237.357,18.937,-6.562,46.713,3.097,0.008
s11_55.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,232.894,26.089,-3.655,14.46,3.469,0.018
s11_56.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,233.242,31.095,-3.639,13.561,3.521,0.025
s11_57.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3471,0.715,25236.34,237.295,23.788,-5.415,29.689,3.116,0.016
s11_58.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,236.892,20.101,-6.151,39.975,3.114,0.016
s11_59.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,230.404,30.621,-4.007,15.39,3.328,0.021
s11_60.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3471,0.715,25236.34,238.254,21.374,-6.306,40.964,3.044,0.011
s11_61.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,238.939,19.353,-6.628,46.446,3.02,0.014
s11_62.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3471,0.715,25236.34,236.274,26.518,-4.978,24.508,3.14,0.016
s11_63.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,231.288,27.037,-4.447,19.738,3.438,0.018
s11_64.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3471,0.715,25236.34,229.992,30.676,-3.937,14.622,3.407,0.015
s11_65.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3471,0.715,25236.34,234.297,31.163,-4.025,15.133,3.229,0.021
s11_66.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,233.028,34.367,-3.851,13.49,3.219,0.013
s11_67.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3471,0.715,25236.34,212.996,35.84,-1.332,1.583,4.225,0.011
s11_68.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,236.071,28.289,-5.312,27.876,3.126,0.013
s11_70.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,226.309,38.133,-3.307,9.754,3.5,0.048
s11_72.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,234.776,28.961,-4.874,23.329,3.186,0.02
s11_73.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,234.047,31.425,-4.264,17.534,3.304,0.024
s11_75.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,238.541,18.572,-6.719,49.141,3.034,0.012
s11_76.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,238.241,19.412,-7.112,54.959,3.067,0.007
s11_77.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,234.319,30.316,-4.127,16.715,3.289,0.026
s11_79.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3471,0.715,25236.34,237.758,23.623,-5.812,34.861,3.123,0.017
s11_80.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,237.553,24.435,-5.656,32.664,3.148,0.018
s11_81.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,235.5,29.222,-4.586,20.596,3.198,0.028
s11_83.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,236.662,27.085,-5.123,26.034,3.13,0.021
s11_84.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,238.931,18.05,-7.203,57.815,3.106,0.013
s11_85.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3471,0.715,25236.34,235.764,24.578,-5.479,30.585,3.105,0.011
s11_86.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3471,0.715,25236.34,237.927,24.991,-5.206,26.797,3.07,0.013
s11_87.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,236.782,23.666,-5.55,31.143,3.093,0.016
s11_88.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,237.147,23.003,-5.128,27.425,3.133,0.015
s11_89.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3471,0.715,25236.34,233.948,28.181,-4.448,19.458,3.247,0.028
s11_91.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3471,0.715,25236.34,237.953,25.329,-5.414,29.086,3.036,0.014
s11_92.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,238.213,23.081,-5.906,35.51,3.051,0.013
s11_94.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,238.709,22.753,-6.013,36.732,3.021,0.012
s11_95.tif,official,Official-20250910T085215Z-1-007,official_Official-20250910T085215Z-1-007,2481,3487,0.711,25352.67,237.162,20.215,-6.563,44.828,3.041,0.012
